"tipo_id","tipo_label","n","titolo","data_pubblicazione","download_titolo","download_url"
"OS","ordinanze speciali","98","Finanziamento ed integrazione degli interventi di messa in sicurezza e ripristino della viabilità delle infrastrutture stradali provinciali e comunali, già ricompresi nel Programma ex art. 4, comma 1, dell’OCDPC n. 408/2016","03/02/2025","Ordinanza Speciale n. 98 del 03 febbraio 2025 registrata in data 24 febbraio 2025 al numero 453","https://sisma2016.gov.it/wp-content/uploads/2025/02/Ordinanza-speciale-n.-98-del-3.02.2025-Strade_signed.pdf"
"OS","ordinanze speciali","99","Proroga termini in materia programmi di opere pubbliche stabiliti alle Ordinanze n. 137 del 29 marzo 2023, n. 109 del 23 dicembre 2020, n. 129 del 30 dicembre 2022.","10/04/2025","Ordinanza Speciale n. 99 del 10 aprile 2025 registrata 09 maggio 2025 in data al numero 1239","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-99-del-10.04.2025-Proroga-termini-137-129-109_signed.pdf"
"OS","ordinanze speciali","100","Modifica all’Ordinanza speciale n. 3 del 6 maggio 2021, “Interventi di ricostruzione delle scuole del Comune di Ascoli Piceno”","10/04/2025","Ordinanza Speciale n. 100 del 10 aprile 2025 registrata in data 07 maggio 2025 al numero 1208","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-100-del-10.04.2025-Ascoli-Piceno_signed.pdf"
"OS","ordinanze speciali","101","Modifica all’Ordinanza speciale n. 35 del 20 maggio 2022, “Interventi di ricostruzione degli immobili del comune di Fiastra”.","10/04/2025","Ordinanza Speciale n. 101 del 10 aprile 2025 registrata in data 12 maggio 2025 al numero 1302","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-101-del-10.04.2025-Fiastra_signed.pdf"
"OS","ordinanze speciali","102","Modifica all’Ordinanza speciale n. 34 del 20 maggio 2022, “Interventi nel Comune di Matelica”.","10/04/2025","Ordinanza Speciale n. 102 del 10 aprile 2025 registrata in data 12 maggio 2025 al numero 1303","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-102-del-10.04.2025-Matelica_signed.pdf"
"OS","ordinanze speciali","103","Modifica all’Ordinanza speciale n. 20 del 15 luglio 2021, “Interventi di ricostruzione nel comune di Pieve Torina”","10/04/2025","Ordinanza Speciale n. 103 del 10 aprile 2025 registrata in data 07 maggio 2025 al numero 1207","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-103-del-10.04.2025-Pieve-Torina_signed.pdf"
"OS","ordinanze speciali","104","Modifiche all’Ordinanza speciale n. 31 del 31 dicembre 2021, “Programma Straordinario di Ricostruzione e definizione delle modalità di attuazione degli interventi finalizzati al recupero delle strutture scolastiche dei Comuni delle Regioni di Abruzzo, Lazio, Marche e Umbria”.","10/04/2025","Ordinanza Speciale n. 104 del 10 aprile 2025 registrata in data 09 maggio 2025 al numero 1236","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-104-del-10.04.2025-Mod-31-Scuole-SOLO-ORDINANZA_signed.pdf"
"OS","ordinanze speciali","105","Modifica all’Ordinanza Speciale n. 1 del 9 aprile 2021, “Interventi di ricostruzione della Università di Camerino”","10/04/2025","Ordinanza Speciale n. 105 del 10 aprile 2025 registrata in data 07 maggio 2025 al numero 1206","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-105-del-10.04.2025-Unicam_signed.pdf"
"OS","ordinanze speciali","106","Modifica all’Ordinanza speciale n. 16 del 15 luglio 2021, “Interventi di ricostruzione nel Comune di Ussita”.","11/04/2025","Ordinanza Speciale n. 106 del 11 aprile 2025 registrata in data 07 maggio 2025 al numero 1205","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-106-del-11.04.2025-Ussita_signed.pdf"
"OS","ordinanze speciali","107","Modifiche all’Ordinanza speciale n. 97 del 3 febbraio 2025, “Interventi in Comune di Valle Castellana”.","11/04/2025","Ordinanza Speciale n. 107 del 11 aprile 2025 registrata in data 07 maggio 2025 al numero 1204","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-107-del-11.04.2025-Valle-Castellana_signed.pdf"
"OS","ordinanze speciali","108","Modifiche e integrazioni all’Ordinanza speciale n. 95 del 3 febbraio 2025, “Interventi in Comune di Acquasanta Terme”.","11/04/2025","Ordinanza Speciale n. 108 del 11 aprile 2025 registrata in data 09 maggio 2025 al numero 1238","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-108-del-11.04.2025-Acquasanta-Terme_signed.pdf"
"OS","ordinanze speciali","109","“Ulteriori interventi di ricostruzione nel Comune di Preci”.","11/04/2025","Ordinanza Speciale n. 109 del 11 aprile 2025 registrata in data 27 maggio 2025 al numero 1473","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-109-del-11.04.2025-Preci_signed.pdf"
"OS","ordinanze speciali","110","Modifica dell’Ordinanza speciale n. 27 del 14 ottobre 2021, “Interventi di ricostruzione per la riparazione, il ripristino o la demolizione e ricostruzione di immobili pubblici rientranti nel patrimonio dell'Agenzia del Demanio dislocati nelle regioni Umbria, Marche, Lazio e Abruzzo ed interessate dagli eventi sismici a far data dal 24 agosto 2016 ai sensi dell’articolo 14 del decreto legge 17 ottobre 2016, n. 189”.","11/04/2025","Ordinanza Speciale n. 110 del 11 aprile 2025 registrata in data 07 maggio 2025 al numero 1203","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-110-del-11.04.2025-Mod.-27-Castelli_signed.pdf"
"OS","ordinanze speciali","111","“Interventi urgenti nella frazione di Nibbiano nel Comune di Camerino”","11/04/2025","Ordinanza Speciale n. 111 del 11 aprile 2025 registrata in data 13 maggio 2025 al numero 1327","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-111-del-11.04.2025-Nibbiano_signed.pdf"
"OS","ordinanze speciali","112","""Ulteriori interventi di ricostruzione nel Comune di Amatrice”.","11/04/2025","Ordinanza Speciale n. 112 del 11 aprile 2025 registrata in data 23 maggio 2025 al numero 1469","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-112-del-11.04.2025-Amatrice_signed.pdf"
"OS","ordinanze speciali","113","Modifica e incremento all’Ordinanza speciale n. 7 del 6 maggio 2021, “Interventi di ricostruzione del patrimonio edilizio ATER Teramo”.","11/04/2025","Ordinanza Speciale n. 113 del 11 aprile 2025 registrata in data 07 maggio 2025 al numero 1202","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-113-del-11.04.2025-ATER-Teramo_signed.pdf"
"OS","ordinanze speciali","114","Modifica all’Ordinanza speciale n. 11 del 15 luglio 2021, “Interventi di ricostruzione delle scuole e del Municipio del Comune di Norcia”","16/04/2025","Ordinanza Speciale n. 114 del 16 aprile 2025 registrata in data 23 maggio 2025 al numero 1468","https://sisma2016.gov.it/wp-content/uploads/2025/04/Ordinanza-Speciale-n.-114-del-16.04.2025-Norcia_signed.pdf"
"OS","ordinanze speciali","115","Proroga termini in materia programmi di opere pubbliche stabiliti dalle Ordinanze n. 137 del 29 marzo 2023, n. 109 del 23 dicembre 2020, n. 129 del 30 dicembre 2022","2/07/2025","Ordinanza Speciale n. 115 del 2 luglio 2025 registrata in data 22 luglio 2025 al numero 1903","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-115-del-2.07.2025-Proroga-termini-137-129-109_signed.pdf"
"OS","ordinanze speciali","116","Disposizioni urgenti per il ripristino della funzionalità delle attività scolastiche, educative e didattiche nelle scuole di cui all’Ordinanza n. 14 del 2017. Integrazioni all’Ordinanza Speciale n. 60 del 13 novembre 2023","2/07/2025","Ordinanza Speciale n. 116 del 2 luglio 2025 registrata in data 5 agosto 2025 al numero 2162","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-116-del-2.07.2025-Mod.-14-e-60_signed.pdf"
"OS","ordinanze speciali","117","Integrazioni e modifiche all’Ordinanza speciale n. 83 del 25 luglio 2024 ex articolo 11, comma 2, del decreto-legge 76 del 2020 “Interventi di ricostruzione nel Comune di Treia”","3/07/2025","Ordinanza Speciale n. 117 del 3 luglio 2025 registrata in data 24 luglio 2025 al numero 1969","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-117-del-3.07.2025-Mod-OS-83-Treia_signed.pdf"
"OS","ordinanze speciali","118","Ricostruzione del Teatro G. Leopardi del Comune di San Ginesio","3/07/2025","Ordinanza Speciale n. 118 del 3 luglio 2025 registrata in data 28 luglio 2025 al numero 2002","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-118-del-3.07.2025-San-Ginesio_signed.pdf"
"OS","ordinanze speciali","119","Modifiche all’Ordinanza Speciale n. 50 del 26 luglio 2023, relativa a interventi in Comune di Campotosto capoluogo e frazioni di Mascioni, Poggio Cancelli, Ortolano, Rio Fucino e Casa Isaia","3/07/2025","Ordinanza Speciale n. 119 del 3 luglio 2025 registrata in data 30 luglio 2025 al numero 2078","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-119-del-3.07.2025-Mod.-OS-50-Campotosto_signed.pdf"
"OS","ordinanze speciali","120","Modifiche e integrazioni all’Ordinanza Speciale n. 41 del 30 dicembre 2022. “Interventi preordinati alla ricostruzione del Comune di Pioraco – Quartiere La Madonnetta”","3/07/2025","Ordinanza Speciale n. 120 del 3 luglio 2025 registrata in data 11 agosto 2025 al numero 2239","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-120-del-3.07.2025-Mod-OS-41-Pioraco_signed.pdf"
"OS","ordinanze speciali","121","Modifiche all’Ordinanza speciale n. 75 del 4 aprile 2024 con riguardo agli interventi nel Centro Storico di Arquata del Tronto","3/07/2025","Ordinanza Speciale n. 121 del 3 luglio 2025 registrata in data 29 luglio 2925 al numero 2015","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-121-del-3.07.2025-Mod-OS-75-Arquata_signed.pdf"
"OS","ordinanze speciali","122","Interventi di ricostruzione e ripristino degli attraversamenti sul fiume Tronto della S.P. 3 “Ancaranese” (c.d. Ponte Ancaranese). Modifica all’Ordinanza n. 137 del 29 marzo 2023","3/07/2025","Ordinanza Speciale n. 122 del 3 luglio 2025 registrata in data 8 agosto 2025 al numero 2194","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-122-del-3.07.2025-Ponte-Ancaranese_signed.pdf"
"OS","ordinanze speciali","123","Interventi di mitigazione del versante del Monastero di S. Onofrio e del versante sottostante il complesso di Santa Maria Intervineas in Comune di Ascoli","3/07/2025","Ordinanza Speciale n. 123 del 3 luglio 2025 registrata in data 11 agosto 2025 al numero 2205","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-123-del-3.07.2025-Dissesti-Ascoli_signed.pdf"
"OS","ordinanze speciali","124","Modifiche all’Ordinanza Speciale n. 39 del 23 dicembre 2022 “Interventi di ricostruzione nel Comune di Preci” e all’Ordinanza Speciale n. 109 dell’11 aprile 2025 “Ulteriori interventi di ricostruzione nel Comune di Preci”","3/07/2025","Ordinanza Speciale n. 124 del 3 luglio 2025 registrata in data 30 luglio 2025 al numero 2073","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-124-del-3.07.2025-Gruppo-Supp.-Preci_signed.pdf"
"OS","ordinanze speciali","125","Modifiche all’Ordinanza speciale n. 95 del 3 febbraio 2025 con riguardo a interventi in Comune di Acquasanta Terme","3/07/2025","Ordinanza Speciale n. 125 del 3 luglio 2025 registrata in data 30 luglio 2025 al numero 2063","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-125-del-3.07.2025-Mod.-OS-95-Acquasanta_signed.pdf"
"OS","ordinanze speciali","126","Modifiche e incrementi all’Ordinanza Speciale n. 31 del 31 dicembre 2021, all’Ordinanza Speciale n. 20 del 15 luglio 2021, all’Ordinanza speciale n. 24 del 13 agosto 2021, all’Ordinanza speciale n. 16 del 15 luglio 2021 e all’ Ordinanza Speciale n.12 del 15 luglio 2021","4/07/2025","Ordinanza Speciale n. 126 del 4 luglio 2025 registrata in data 28 luglio 2025 al numero 2001","https://sisma2016.gov.it/wp-content/uploads/2025/07/Ordinanza-Speciale-n.-126-del-4.07.2025-OS-incrementi_signed.pdf"
"OS","ordinanze speciali","127","Modifiche all’Ordinanza Speciale n. 66 del 6 dicembre 2023","6/08/2025","Ordinanza Speciale n. 127 del 6 agosto 2025 registrata in data 17 settembre 2025 al numero 2479","https://sisma2016.gov.it/wp-content/uploads/2025/08/Ordinanza-Speciale-n.-127-del-6.08.2025-Proroga-OS66_signed.pdf"
"OS","ordinanze speciali","128","Modifiche e integrazioni all’Ordinanza Speciale n. 19 del 15 luglio 2021","6/08/2025","Ordinanza Speciale n. 128 del 6 agosto 2025 registrata in data 17 settembre 2025 al numero 2480","https://sisma2016.gov.it/wp-content/uploads/2025/08/Ordinanza-Speciale-n.-128-Mod.-OS-19-_signed.pdf"
"OS","ordinanze speciali","129","Ricostruzione del Teatro Civico del Comune di Norcia","6/08/2025","Ordinanza Speciale n. 129 del 6 agosto 2025 registrata in data 25 settembre 2025 al numero 2534","https://sisma2016.gov.it/wp-content/uploads/2025/08/Ordinanza-Speciale-n.-129-del-6.08.2025-Teatro-Norcia_signed.pdf"
"OS","ordinanze speciali","130","Modifiche e integrazioni alle Ordinanze Speciali n. 6 del 6 maggio 2021, n. 31 del 31 dicembre 2021, n. 120 del 3 luglio 2025 e all’Ordinanza n. 109 del 23 dicembre 2020","6/08/2025","Ordinanza Speciale n. 130 del 6 agosto 2025 registrata in data 13 agosto 2025 al numero 2268","https://sisma2016.gov.it/wp-content/uploads/2025/08/Ordinanza-Speciale-n.-130-del-6.08.2025-Incrementi_signed.pdf"
"OS","ordinanze speciali","131","Interventi urgenti nel Comune di Ascoli – Area di Via Po","6/08/2025","Ordinanza Speciale n. 131 del 6 agosto 2025 registrata in data 23 settembre 2025 al numero 2522","https://sisma2016.gov.it/wp-content/uploads/2025/08/Ordinanza-Speciale-n.-131-del-6.08.2025-Ascoli-via-Po_signed.pdf"
"OS","ordinanze speciali","132","Proroga termini in materia di progettazioni e lavori per l’implementazione dei programmi di opere pubbliche stabiliti dalle Ordinanze n. 137 del 29 marzo 2023, n. 109 del 23 dicembre 2020, n. 129 del 30 dicembre 2022; e disposizioni in ordine ai soggetti attuatori","22/12/2025","Ordinanza Speciale n. 132 del 22 dicembre 2025 registrata in data 15 febbraio 2026 al numero 465","https://sisma2016.gov.it/wp-content/uploads/2025/12/Ordinanza-Speciale-n.-132-del-22.12.2025-Proroga-term.-prog.-lav.-137-129-109_signed.pdf"
"OS","ordinanze speciali","133","Modifiche e integrazioni all’Ordinanza Speciale n. 41 del 30 dicembre 2022. “Interventi preordinati alla ricostruzione del Comune di Pioraco – Quartiere La Madonnetta”.","22/12/2025","Ordinanza Speciale n. 133 del 22 dicembre 2025 registrata in data 4 febbraio 2026 al numero 381","https://sisma2016.gov.it/wp-content/uploads/2025/12/Ordinanza-Speciale-n.-133-del-22.12.2025-Mod-OS-41-Pioraco_signed.pdf"
"OS","ordinanze speciali","134","Disposizioni urgenti per gli interventi di ricostruzione privata nel Centro Storico di Arquata del Tronto. Integrazione all’Ordinanza speciale n. 75 del 4 aprile 2024","22/12/2025","Ordinanza Speciale n. 134 del 22 dicembre 2025 registrata in data 23 febbraio 2026 al numero 503","https://sisma2016.gov.it/wp-content/uploads/2025/12/Ordinanza-Speciale-n.-134-del-22.12.2025-Mod.-OS-75-Arquata_signed.pdf"
"OS","ordinanze speciali","135","Modifiche all’Ordinanza speciale n. 131 del 6 agosto 2025 Interventi urgenti nel Comune di Ascoli – Area di Via Po","22/12/2025","Ordinanza Speciale n. 135 del 22 dicembre 2025 registrata in data 4 febbraio 2026 al numero 382","https://sisma2016.gov.it/wp-content/uploads/2025/12/Ordinanza-Speciale-n.-135-del-22.12.2025-Mod.-OS-131-AP-Via-Po_signed.pdf"
"OS","ordinanze speciali","136","Interventi di ricostruzione riguardanti il patrimonio dell’ERP nei Comuni di Cittareale, Leonessa e Accumoli","22/12/2025","Ordinanza Speciale n. 136 del 22 dicembre 2025 registrata in data 12 febbraio 2026 al numero 440","https://sisma2016.gov.it/wp-content/uploads/2025/12/Ordinanza-Speciale-n.-136-del-22.12.2025-ERP-Cittareale-Leonessa-Accumoli_signed.pdf"
"OS","ordinanze speciali","137","Correzione di errori materiali nelle Ordinanze Speciali n. 118 del 3 luglio 2025 e n. 126 del 4 luglio 2025","22/12/2025","Ordinanza Speciale n. 137 del 22 dicembre 2025 registrata in data 4 febbraio 2026 al numero 383","https://sisma2016.gov.it/wp-content/uploads/2025/12/Ordinanza-Speciale-n.-137-del-22.12.2025-Correzioni-GU-118-e-126_signed.pdf"
"OS","ordinanze speciali","138","Modifiche e integrazioni alle Ordinanze Speciali del cratere regionale dell’Abruzzo, n. 7 del 6 maggio 2021 (Comune di Teramo) e n. 13 del 15 luglio 2021 (Comune di Campotosto).","22/12/2025","Ordinanza Speciale n. 138 del 22 dicembre 2025 registrata in data 15 febbraio 2026 al numero 464","https://sisma2016.gov.it/wp-content/uploads/2025/12/Ordinanza-Speciale-n.-138-del-22.12.2025-Mod.-OS-7-e-13-Teramo-Campotosto_signed.pdf"
"OS","ordinanze speciali","140","Modifiche e integrazioni all’Ordinanza Speciale n. 31 del 31 dicembre 2021","29/12/2025","Ordinanza Speciale n. 140 del 29 dicembre 2025 registrata in data 25 febbraio 2026 al numero 514","https://sisma2016.gov.it/wp-content/uploads/2025/12/Ordinanza-speciale-n.-140-del-29.12.2025-Mod.-OS-31_signed.pdf"
"OS","ordinanze speciali","141","Modifiche e integrazioni alle Ordinanze Speciali del cratere regionale delle Marche n. 27 del 14 ottobre 2021 (Comune di Castignano), n. 16 del 15 luglio 2021 (Comune di Ussita) e n. 40 del 30 dicembre 2022 (Comune di Arquata del Tronto)","29/12/2025","Ordinanza Speciale n. 141 del 29 dicembre 2025 registrata in data 6 febbraio 2026 al numero 397","https://sisma2016.gov.it/wp-content/uploads/2025/12/Ordinanza-speciale-n.-141-del-29.12.2025-Mod.-diverse-cratere-Marche_signed.pdf"
"OS","ordinanze speciali","142","Interventi di ricostruzione nel Comune di Capitignano","30/12/2025","Ordinanza Speciale n. 142 del 30 dicembre 2025 registrata in data 25 febbraio 2026 al numero 513","https://sisma2016.gov.it/wp-content/uploads/2025/12/Ordinanza-speciale-n.-142-del-30.12.2025-Capitignano_signed.pdf"
"OS","ordinanze speciali","143","Nuovi interventi di riassetto urbano e di ripristino del centro storico di Amatrice","30/12/2025","Ordinanza Speciale n. 143 del 30 dicembre 2025 registrata in data 27 febbraio 2026 al numero 544","https://sisma2016.gov.it/wp-content/uploads/2025/12/Ordinanza-speciale-n.-143-del-30.12.2025-Interventi-Amatrice_signed.pdf"
